id,score
360089,0.40129692586979454
360090,0.43101703718130724
360091,0.49028950400386384
360092,0.5497543965167201
360093,0.026974355898248627
360094,0.019815521701987675
360095,0.05349180937715525
360096,0.0306343301415474
360097,0.06755547062949104
360098,0.12543621066231023
360099,0.05004503763856397
360100,0.5211730260127501
360101,0.145922884787596
360102,0.07188949667448044
360103,0.011297019011397225
360104,0.2605104458677306
360105,0.3419383677659936
360106,0.025146481270112805
360107,0.023017260509468604
360108,0.029449860306117327
360109,0.4769827582915192
360110,0.016756910232824725
360111,0.19142070118529922
360112,0.18470307254050308
360113,0.45688948440716265
360114,0.01762612290060515
360115,0.009017547699422524
360116,0.016337956773739226
360117,0.0649057951643837
360118,0.00453852160072845
360119,0.00930821982235075
360120,0.051141170530862
360121,0.010745502443696073
360122,0.025189659987418095
360123,0.15110949645517935
360124,0.1749969732058486
360125,0.24190166221126808
360126,0.37578882312280404
360127,0.3894673473621864
360128,0.4074359427557876
360129,0.23383723348342952
360130,0.1350966727380411
360131,0.11807365349262039
360132,0.07152441954909272
360133,0.03370740348302027
360134,0.506028262392561
360135,0.46156979266994025
360136,0.14811281028736484
360137,0.023932082505260202
360138,0.22081980756115893
360139,0.39348898953717987
360140,0.00857918431514205
360141,0.19501676724072908
360142,0.2753260157817333
360143,0.18369390379262826
360144,0.19134487906864145
360145,0.055485490229928075
360146,0.14380525678508832
360147,0.02802610739345135
360148,0.16717032228478587
360149,0.09374393588619356
360150,0.3464393830979432
360151,0.1386612083990009
360152,0.6406082571271842
360153,0.20342640377053833
360154,0.2540725177808551
360155,0.04339324721065997
360156,0.1401781071590779
360157,0.6094986735631959
360158,0.016623017588378825
360159,0.31063140496769936
360160,0.008962848119012774
360161,0.0094625530478492
360162,0.056082251628401206
360163,0.3417063733450565
360164,0.031326199620815724
360165,0.48333883406148725
360166,0.5586425137953586
360167,0.09460030679546623
360168,0.07381409681462435
360169,0.06502640699763763
360170,0.056419815521688475
360171,0.02580100832398515
360172,0.3153754540264523
360173,0.0151466468464093
360174,0.12186010755317331
360175,0.020939260082781325
360176,0.044258405988767
360177,0.0534319404317154
360178,0.3653030679959841
360179,0.4650752949501878
360180,0.6123390732677749
360181,0.08757113638724266
360182,0.08710790417978553
360183,0.47528428058775196
360184,0.10766685025407763
360185,0.053239901715553074
360186,0.19792053153086991
360187,0.05888906336101808
360188,0.30526012303566097
360189,0.242357435481538
360190,0.07052601087044948
360191,0.0507979244123526
360192,0.07231340465047913
360193,0.3565974277225841
360194,0.022841672518786625
360195,0.08985194275503232
360196,0.1586154808979302
360197,0.16358724501215594
360198,0.27581759762234376
360199,0.1770111546535758
360200,0.08993046945074983
360201,0.09763663971628375
360202,0.019114155223478348
360203,0.1706722064039511
360204,0.5986534258579611
360205,0.1007692016235143
360206,0.07901799206801172
360207,0.2064950636729824
360208,0.05326900075202072
360209,0.0285703300204719
360210,0.021392199593962574
360211,0.5177607085994752
360212,0.25414222424500804
360213,0.15823234149320473
360214,0.11093227810530466
360215,0.2911877426185863
360216,0.27686155339178886
360217,0.5560862905014806
360218,0.1300148469846583
360219,0.48485909580980735
360220,0.08056224755402162
360221,0.06234771084278705
360222,0.019272978662346948
360223,0.6049763975913264
360224,0.26093958482458224
360225,0.17653221164062818
360226,0.5506867180458337
360227,0.48352616508020824
360228,0.03477693141509702
360229,0.2726814877192094
360230,0.5966069603365255
360231,0.4593764502414057
360232,0.21052862915219064
360233,0.6101339375647171
360234,0.03231346787633688
360235,0.011888109165778725
360236,0.19771617715703796
360237,0.041856382137098
360238,0.48920877219790815
360239,0.17186712739628895
360240,0.34921197416894884
360241,0.3408372502994049
360242,0.09117429291761489
360243,0.3327391420197724
360244,0.28693886922829714
360245,0.11144264208337565
360246,0.14728780127429106
360247,0.03609284768655
360248,0.08040560675036991
360249,0.13191608163475688
360250,0.2948344425186735
360251,0.1434421704662132
360252,0.029139355171657274
360253,0.4503940251808223
360254,0.2612261419767809
360255,0.10146289295580822
360256,0.15329312202417994
360257,0.4790447943856302
360258,0.466617449289993
360259,0.0054014326717272
360260,0.18380656505033846
360261,0.009455731982452425
360262,0.006428266325199276
360263,0.0297579881142456
360264,0.0071785594947069
360265,0.2756970852432609
360266,0.03883182098539762
360267,0.029109866194038974
360268,0.4033776878529961
360269,0.0280164547779699
360270,0.2513187103225961
360271,0.2679937443993924
360272,0.14877901940622262
360273,0.02966940883439572
360274,0.042037008493054126
360275,0.047783335423121874
360276,0.07287960667320191
360277,0.059261424880019356
360278,0.23533795091680154
360279,0.37797556728500215
360280,0.18965425934365496
360281,0.4471600085624611
360282,0.1207099014223316
360283,0.3085699852300355
360284,0.1945944894633666
360285,0.07990214453920902
360286,0.02067378994750185
360287,0.14147687021297828
360288,0.16683077242559163
360289,0.05848528932203745
360290,0.28233417861629095
360291,0.038972918043849406
360292,0.0158567112647651
360293,0.2885031191995478
360294,0.013278036428977173
360295,0.2747675863564881
360296,0.07941363276608779
360297,0.0477556326960323
360298,0.23202262193074333
360299,0.19579974730071495
360300,0.05575156927768872
360301,0.06141498247721634
360302,0.4434545516799399
360303,0.33330740450417895
360304,0.542532583220507
360305,0.15897060468944868
360306,0.09277325935326022
360307,0.17925170412393762
360308,0.0695776141691645
360309,0.06864619246849588
360310,0.2004772198382588
360311,0.37790403810503564
360312,0.033940404481290626
360313,0.00984907499831345
360314,0.01494703558059815
360315,0.07139827828931375
360316,0.020526251888811596
360317,0.5817660894321479
360318,0.07595930393432386
360319,0.03365216584232592
360320,0.029052704085803474
360321,0.06824052311379077
360322,0.0237572153127134
360323,0.23297967930771749
360324,0.5786597815598589
360325,0.043015047085087556
360326,0.26016145188506484
360327,0.2509075262235444
360328,0.22827930934555452
360329,0.013229549409354526
360330,0.0022853888910477497
360331,0.03295528632507288
360332,0.013388655456049324
360333,0.005219399966780925
360334,0.4017807013120156
360335,0.2534263779839308
360336,0.07973381377642812
360337,0.27107414870565194
360338,0.03415127863816818
360339,0.1333110117987431
360340,0.15901915557500687
360341,0.2846672235331474
360342,0.19959663814381035
360343,0.011024592708182976
360344,0.18132352545142388
360345,0.07415828251530984
360346,0.6012193001576805
360347,0.010995940316362226
360348,0.07280368519478093
360349,0.36528094684659873
360350,0.41687086181111976
360351,0.3280654546190618
360352,0.13184175602665496
360353,0.008191803400434275
360354,0.3425680961717559
360355,0.02319970639555205
360356,0.2503655298000493
360357,0.35171000743009073
360358,0.0059389606518722255
360359,0.09111679962239136
360360,0.0327413395286818
360361,0.050832339749247
360362,0.024266030620986753
360363,0.1659457126308701
360364,0.11549424589859891
360365,0.04475550453521492
360366,0.4616911998234671
360367,0.24092840288216594
360368,0.2712979731917111
360369,0.3946926175744314
360370,0.12164468860664501
360371,0.18420203126063517
360372,0.0300958738918017
360373,0.010921502942187048
360374,0.07758183863105453
360375,0.03468197249942135
360376,0.18378554984126189
360377,0.0451994929783764
360378,0.5496693129694187
360379,0.5023007990823268
360380,0.00810379601149755
360381,0.13430554267964237
360382,0.0068890254826046
360383,0.5594873967789775
360384,0.2863706359042562
360385,0.10791030229182773
360386,0.06820695779190594
360387,0.5215914700831068
360388,0.24026016256215277
360389,0.1707757722950093
360390,0.15013024040042516
360391,0.18895109438617955
360392,0.2408811986108977
360393,0.5510367467865966
360394,0.03987611844544387
360395,0.0241333443338083
360396,0.4628544778367933
360397,0.042603273950436275
360398,0.07467856720253205
360399,0.00368246265936755
360400,0.009494263053599026
360401,0.09269064103198765
360402,0.1573652865720852
360403,0.11225608570206792
360404,0.01986288647206925
360405,0.31721691314202183
360406,0.09744542041689089
360407,0.0590239951345789
360408,0.022524679402938026
360409,0.3441236193457031
360410,0.08268670412634009
360411,0.6057249643467573
360412,0.020170985474175923
360413,0.1740010092909725
360414,0.0326091538625382
360415,0.0101456043162951
360416,0.26649544590925905
360417,0.028593877077551823
360418,0.08573216519470117
360419,0.13417259742004367
360420,0.12557967664613204
360421,0.002728196290492125
360422,0.03716906800597525
360423,0.09320035248518799
360424,0.1338702714329204
360425,0.020759566111476824
360426,0.3544103138280455
360427,0.19540310628985647
360428,0.3798987120366066
360429,0.5453811682469936
360430,0.010822602273399675
360431,0.5197044384835832
360432,0.10928564177310315
360433,0.2391801738264857
360434,0.28161203799344164
360435,0.6074188356318424
360436,0.06605295096938123
360437,0.0676422237806008
360438,0.16352059986712242
360439,0.018157176579294824
360440,0.02408460900769345
360441,0.441254452299539
360442,0.15494869617220663
360443,0.45862157757970684
360444,0.0158358418250748
360445,0.04866397426877462
360446,0.13463626167867798
360447,0.23720523569629454
360448,0.165412301745649
360449,0.020000897942712825
360450,0.00921014915862775
360451,0.14966457614687664
360452,0.04266800259886127
360453,0.06286191213416675
360454,0.035829481813952
360455,0.6106758647738253
360456,0.1155654072227565
360457,0.09271930209109569
360458,0.08970477350226308
360459,0.020048277996410225
360460,0.0272251864058109
360461,0.08019762851963724
360462,0.17359823736128865
360463,0.09899927965941308
360464,0.17324879519033914
360465,0.01635253885832485
360466,0.018021318672695776
360467,0.18800831949914287
360468,0.0856613855894643
360469,0.11158219924453353
360470,0.3027377382886372
360471,0.13817098773316383
360472,0.182581244920282
360473,0.5041256895793097
360474,0.06938755430208643
360475,0.4949656052015013
360476,0.43225418147616673
360477,0.0794829302190557
360478,0.0404936856718527
360479,0.033706908918599746
360480,0.0750201289697181
360481,0.14399659811348867
360482,0.39027308272346906
360483,0.14828383460494393
360484,0.2873468007361084
360485,0.47443819511954954
360486,0.5853334431949232
360487,0.3635913743032047
360488,0.3250209924913457
360489,0.011130559189255125
360490,0.09397624787312038
360491,0.002756219387569475
360492,0.15112830031311653
360493,0.5744138537143156
360494,0.24529281392983135
360495,0.5339972059854612
360496,0.2300810872883799
360497,0.24448348698004546
360498,0.0130395659169299
360499,0.03175649069182793
360500,0.0044120462702467245
360501,0.10415486811194333
360502,0.0044803805906031245
360503,0.00558392635906015
360504,0.031776952670360424
360505,0.15997626801512993
360506,0.5442442501706538
360507,0.004498830450152751
360508,0.13813840034545177
360509,0.05842132998651535
360510,0.07505838565345482
360511,0.22880132323874106
360512,0.32702191334638425
360513,0.057614059681994505
360514,0.14407526570605647
360515,0.3580543772564708
360516,0.5115522311767309
360517,0.4895039611098031
360518,0.5045591478253044
360519,0.0780318393581526
360520,0.02851446824279925
360521,0.0017197244098529
360522,0.3519853196683492
360523,0.01167760222842455
360524,0.006874006794138799
360525,0.22338572057536593
360526,0.005363941607570325
360527,0.5971833629168298
360528,0.013528787477750374
360529,0.364471836249167
360530,0.4146366588136102
360531,0.1778745412397089
360532,0.43669352615616136
360533,0.4868650223250346
360534,0.0245051086105596
360535,0.003654931962136425
360536,0.44521425313083574
360537,0.46661360428627957
360538,0.12253839183150088
360539,0.10953861065355669
360540,0.5329522991328002
360541,0.26143234933939963
360542,0.1231783577095492
360543,0.10546434803397228
360544,0.20503986085518042
360545,0.0418175997749538
360546,0.04963730318703399
360547,0.03750563787200632
360548,0.1239308960487091
360549,0.17571804738031377
360550,0.15213540947482385
360551,0.23979604341494956
360552,0.13278530075040204
360553,0.30911296381320236
360554,0.008133382760104824
360555,0.0528133911347004
360556,0.5442284392023821
360557,0.0591893648405515
360558,0.43519998666737364
360559,0.28477801361352834
360560,0.023252144137386847
360561,0.2932836083475712
360562,0.07465949923297037
360563,0.11200016847646985
360564,0.06270487214278295
360565,0.08656874417597675
360566,0.5172525456281872
360567,0.48045469424413995
360568,0.04728147530083228
360569,0.01124867638399155
360570,0.0103504122197958
360571,0.2025613909267563
360572,0.0689254312736312
360573,0.01112541163204725
360574,0.1702245108668405
360575,0.46648785566688095
360576,0.1110620460067116
360577,0.3924282229857848
360578,0.03316622701936898
360579,0.012870843371257499
360580,0.48210496876632136
360581,0.1391007048504968
360582,0.19234784024685525
360583,0.1804883276664855
360584,0.29755230731601773
360585,0.6118267703828438
360586,0.016554009651840826
360587,0.11158368951322198
360588,0.10936846514097039
360589,0.27827703026181316
360590,0.0658917796171337
360591,0.43086806811521355
360592,0.011024214764341674
360593,0.009360983788707875
360594,0.019637797211852902
360595,0.0058643995418335496
360596,0.06310012470082725
360597,0.01953768922001095
360598,0.3170895724170231
360599,0.5187996780729638
360600,0.41075526652284844
360601,0.0329509884778984
360602,0.007562769626182826
360603,0.2944476768180936
360604,0.6021665239193883
360605,0.14618642191377756
360606,0.044540895161461876
360607,0.005866621554191375
360608,0.00993023227182765
360609,0.5619136528483952
360610,0.0227686128346194
360611,0.08128109957871775
360612,0.007544424793084899
360613,0.2244960418724997
360614,0.13309476036435397
360615,0.4924292141374852
360616,0.2546395979092646
360617,0.12877248009763323
360618,0.13450975224510647
360619,0.008657890738688225
360620,0.01816965842014258
360621,0.10157909051855442
360622,0.013102900898578601
360623,0.013901612688360375
360624,0.4141101532542211
360625,0.056956630421050404
360626,0.058349654148473415
360627,0.3796377166396202
360628,0.043892902971221254
360629,0.1055423877331429
360630,0.0123570356554393
360631,0.023942907319796248
360632,0.3610884604696475
360633,0.5873606595054112
360634,0.5430585104922651
360635,0.159504085079813
360636,0.22958784518855704
360637,0.04984049196554903
360638,0.033607410890882324
360639,0.07450918227445676
360640,0.13302566478614944
360641,0.12799505956514207
360642,0.06855732824645425
360643,0.5882033271588012
360644,0.04438611334795197
360645,0.24472509543051615
360646,0.05107799112023299
360647,0.40181387278774894
360648,0.6203997424299272
360649,0.6016877335139095
360650,0.46759767942286584
360651,0.4626465645053479
360652,0.24953236220569472
360653,0.4962032141005546
360654,0.19993459706092914
360655,0.13027295022734536
360656,0.6289156934634244
360657,0.06822772695030152
360658,0.26165311673123653
360659,0.24961546136985543
360660,0.36898808812644596
360661,0.23811250321551894
360662,0.5229774672896002
360663,0.2713685045951288
360664,0.1892409052701924
360665,0.32769604496006555
360666,0.0104864090118921
360667,0.012519647755095202
360668,0.1080639623110696
360669,0.015104833276177326
360670,0.012969825766373276
360671,0.031189257843281026
360672,0.20823199461029138
360673,0.026905905185933
360674,0.011541566755908676
360675,0.454004082626851
360676,0.007972287735105374
360677,0.10611641179757515
360678,0.39916175771103957
360679,0.3460948241608714
360680,0.4844279882972384
360681,0.17049468651599817
360682,0.03218766481757952
360683,0.5348345518514483
360684,0.0190293594480304
360685,0.22277098563837172
360686,0.08572521428785977
360687,0.18628383628960288
360688,0.08407387903991481
360689,0.18659727947345153
360690,0.00881384756891645
360691,0.3077590421259835
360692,0.5508162721949491
360693,0.07124346119829358
360694,0.04083779094818062
360695,0.0317262454398503
360696,0.0078904370332737
360697,0.20184720094788675
360698,0.07961350358045208
360699,0.2847177302080313
360700,0.4071212094756644
360701,0.03872207701283015
360702,0.0822621253988106
360703,0.5922510217059039
360704,0.07482363020188897
360705,0.03206561802352475
360706,0.0525308007995985
360707,0.5952860078025624
360708,0.45918275240966216
360709,0.07179542952301463
360710,0.35618902589955914
360711,0.17413762496081875
360712,0.16543853907509015
360713,0.051084487460711106
360714,0.3436380845166985
360715,0.44219171086314935
360716,0.04990625080659105
360717,0.10622821498834893
360718,0.6133392054639093
360719,0.42591715031124133
360720,0.2082941771886147
360721,0.2005135525906444
360722,0.024366260822276872
360723,0.07787684060982811
360724,0.01561985876397265
360725,0.022756841121049053
360726,0.45365310759425076
360727,0.33130577400863603
360728,0.30570440428067414
360729,0.1487285386412831
360730,0.25916544142188996
360731,0.08525307007547583
360732,0.24814141886457708
360733,0.14139307826975836
360734,0.03155039206458365
360735,0.606011898722811
360736,0.054903633273921004
360737,0.15609311568279188
360738,0.020303767517637725
360739,0.0080363281568146
360740,0.05043469979811352
360741,0.5168554679043312
360742,0.027798705786969025
360743,0.5417536349001302
360744,0.09552047620385373
360745,0.1620603401340925
360746,0.0053288339328303
360747,0.11690282123824569
360748,0.17836136441269512
360749,0.09927954843302511
360750,0.32241209209787686
360751,0.12483332335383712
360752,0.21890036221214387
360753,0.09748661364094093
360754,0.05644118299801537
360755,0.47526134557957506
360756,0.06022149932575467
360757,0.03977605858503025
360758,0.007941040387651125
360759,0.029417774188271028
360760,0.15197725236496762
360761,0.2064651887669032
360762,0.23752662625834817
360763,0.0312681877437997
360764,0.026884066143904876
360765,0.007635743882843099
360766,0.5347805903619575
360767,0.03403814199833495
360768,0.12346371758584881
360769,0.0122840881341726
360770,0.05734625515631435
360771,0.1166661899416386
360772,0.066053093540393
360773,0.24913909061414366
360774,0.46566455886619956
360775,0.11810657618487597
360776,0.2602005137034296
360777,0.5124620439243076
360778,0.23121614622447106
360779,0.39377129523454846
360780,0.35367889191794954
360781,0.12252380446810308
360782,0.2119304569677085
360783,0.06691679286874708
360784,0.08497940328859432
360785,0.0070771628069132
360786,0.1603447712180357
360787,0.45018107606075114
360788,0.03073676811872525
360789,0.1693341289084073
360790,0.0178831169554158
360791,0.0318319836557852
360792,0.2809790488423505
360793,0.100551704480989
360794,0.04478817777428096
360795,0.06366324763517463
360796,0.2029980897597434
360797,0.09684404994403349
360798,0.2259378145442274
360799,0.46349591863074
360800,0.06298860037788898
360801,0.3113089378126968
360802,0.10603576454212754
360803,0.010679734785713775
360804,0.48834834977905406
360805,0.12668679337774083
360806,0.629125579152942
360807,0.3752160875343394
360808,0.4179154031185788
360809,0.20294979323714887
360810,0.050606019865555026
360811,0.21869327548312603
360812,0.010434399781957975
360813,0.4530154655405936
360814,0.20084224941643206
360815,0.34425656351436124
360816,0.17848832275611193
360817,0.06159406729570347
360818,0.45115405681990084
360819,0.10482561035487782
360820,0.27014466981633395
360821,0.11390698569390695
360822,0.08495494692826136
360823,0.12009287145701562
360824,0.010103231947641626
360825,0.12005059184185617
360826,0.054866101369979804
360827,0.198645046272781
360828,0.13381787288005792
360829,0.02532882060956492
360830,0.017063256198840224
360831,0.30191147550445246
360832,0.15293050266841432
360833,0.2509299337263679
360834,0.018720951386727552
360835,0.20123269783713174
360836,0.08596855605965574
360837,0.03605627789852378
360838,0.0936795610665218
360839,0.00678981378815415
360840,0.3519903271383398
360841,0.017295018426871624
360842,0.09042560788887265
360843,0.0244255266601388
360844,0.16505934096840558
360845,0.19915309432999143
360846,0.12579285788336278
360847,0.24630926201438078
360848,0.21121506416417485
360849,0.30440032926359306
360850,0.018014414562180177
360851,0.5000841361322832
360852,0.024688559441485874
360853,0.007382404320308501
360854,0.1448022171389357
360855,0.40263233505615437
360856,0.300936855634417
360857,0.13976679942022668
360858,0.048080422767099576
360859,0.1580611680564154
360860,0.30477361322437035
360861,0.6183997827312341
360862,0.32259601768427887
360863,0.020183602245716952
360864,0.11515452155450087
360865,0.024439070101534427
360866,0.03250912953422758
360867,0.15300650378451125
360868,0.007780138293544474
360869,0.32324724281711986
360870,0.0048429267519867
360871,0.1863450435735973
360872,0.5353101562398865
360873,0.3193586163937068
360874,0.08756799340876115
360875,0.05846188714627358
360876,0.25890681945316957
360877,0.10538991799906254
360878,0.1260151709291301
360879,0.14798882737639085
360880,0.13183945263691274
360881,0.3736084595059172
360882,0.5164224905919422
360883,0.28420176014997156
360884,0.020735547103314877
360885,0.526616637298083
360886,0.08928129218008232
360887,0.40445464527460406
360888,0.02172024930453305
360889,0.4156972223904569
360890,0.02262260291216805
360891,0.16926996393006566
360892,0.019906444710613324
360893,0.23626923957922424
360894,0.015282510834089675
360895,0.1165472804303424
360896,0.0322422688060109
360897,0.37584499816781375
360898,0.28902601749216744
360899,0.3656537420322537
360900,0.4047096390208408
360901,0.10422049037355088
360902,0.026519876793048874
360903,0.1359279074000948
360904,0.09015284287843794
360905,0.1598038307765063
360906,0.12152457426115536
360907,0.1324962455205379
360908,0.007583571782783426
360909,0.034153101319202246
360910,0.12821836791713687
360911,0.5582971466599739
360912,0.23110556084339526
360913,0.04822851374070875
360914,0.2587313709119318
360915,0.00537884522147065
360916,0.11400094337235737
360917,0.4268247157152167
360918,0.14605234166138875
360919,0.2903676140571116
360920,0.08758799840112277
360921,0.24585753257819004
360922,0.5534893256058129
360923,0.15976266002964962
360924,0.057625508533939954
360925,0.037872815270811905
360926,0.014341070210580724
360927,0.23078758042913655
360928,0.016575949406728175
360929,0.15247981995789614
360930,0.22529507703595716
360931,0.29300225588796314
360932,0.0203709605321592
360933,0.4530011550097793
360934,0.07708485142168393
360935,0.014905449911490874
360936,0.1440594055684534
360937,0.012389797088176599
360938,0.3382918097466178
360939,0.03733962016601027
360940,0.08106963506296355
360941,0.116802434840926
360942,0.23382197103368205
360943,0.027153185129676873
360944,0.2708990051450831
360945,0.01815655397430665
360946,0.299853500572656
360947,0.47025668495651596
360948,0.11774232791647585
360949,0.0313180314756505
360950,0.4728001455342521
360951,0.029199244721312502
360952,0.6161927277888815
360953,0.2747947276419192
360954,0.1047325922790097
360955,0.18323333623608457
360956,0.30001568795970823
360957,0.47140347330419174
360958,0.07222155233548982
360959,0.3321791748311738
360960,0.27240389890829564
360961,0.3933053043869903
360962,0.4321443406665747
360963,0.10107542730613162
360964,0.012053175467211425
360965,0.05568940224624407
360966,0.3667333752350877
360967,0.10454877098467831
360968,0.2804170554887036
360969,0.19404127442311309
360970,0.44831661381518695
360971,0.14866627944626812
360972,0.05359142029660541
360973,0.4913435641538183
360974,0.4750399899249335
360975,0.29798374706545194
360976,0.5375384515001878
360977,0.029070710138168577
360978,0.0298982063425176
360979,0.06823322112545825
360980,0.18013605146464395
360981,0.21032146074096061
360982,0.40551527637957036
360983,0.1458001804196707
360984,0.14722237714366398
360985,0.271873489723618
360986,0.0983361536476799
360987,0.6116427744937506
360988,0.15236848564172684
360989,0.3672191459815859
360990,0.4079448009169822
360991,0.16684124828094365
360992,0.38035896718001255
360993,0.23354674424507926
360994,0.08987518141136225
360995,0.05882879544882943
360996,0.07148468622395587
360997,0.01826196125925525
360998,0.431567199885258
360999,0.3335294641341674
361000,0.11549270901888353
361001,0.27300624151408137
361002,0.13913997666226524
361003,0.040433055372884476
361004,0.18076719189618973
361005,0.12960126377469444
361006,0.3693912567248942
361007,0.5220065338257929
361008,0.1358139514300752
361009,0.05762451272921091
361010,0.37009408879159106
361011,0.5403203147805212
361012,0.5092567333448444
361013,0.2538330213982629
361014,0.2651360638925907
361015,0.32134090142466404
361016,0.014949980842235826
361017,0.038146218764792544
361018,0.0734802253213398
361019,0.3503023961498134
361020,0.04112557849065598
361021,0.20223746667419595
361022,0.26471344459681934
361023,0.12881137098130366
361024,0.10483523882941687
361025,0.05707128543901048
361026,0.12001017800946098
361027,0.6064509808845158
361028,0.09491511468426567
361029,0.051028573495931706
361030,0.4450555556862999
361031,0.5339850449478277
361032,0.06741426438254357
361033,0.4922971358979499
361034,0.11063909855432696
361035,0.35406568316117853
361036,0.3537759801143759
361037,0.1071166165551127
361038,0.1752016917476519
361039,0.0397592839048533
361040,0.5717064940778831
361041,0.18361411568372055
361042,0.22038849401370145
361043,0.05534828854490184
361044,0.24169438930298573
361045,0.4690944106620511
361046,0.4374087682510665
361047,0.28342982964741875
361048,0.5424185127909582
361049,0.12041218100377388
361050,0.16690460060217008
361051,0.42019505919263317
361052,0.3428700539048043
361053,0.0982811498072986
361054,0.42027084947190574
361055,0.1602593580038818
361056,0.36744544230351256
361057,0.5512868826184859
361058,0.2815477209367142
361059,0.36547981986631967
361060,0.31820857366173405
361061,0.5925603105094986
361062,0.5753861209844241
361063,0.3400222744473925
361064,0.1950307736782069
361065,0.2506992662475657
361066,0.19862698594605732
361067,0.052982072470087155
361068,0.4526581112019122
361069,0.5335168443540805
361070,0.45786725874458106
361071,0.2914733849369198
361072,0.3562437834291066
361073,0.0752240554043106
361074,0.01915236174694235
361075,0.2677370184670438
361076,0.18963635584950075
361077,0.06045862311167227
361078,0.029525574133893978
361079,0.47280398867207735
361080,0.18292051710383347
361081,0.6137235502678862
361082,0.13819712431204056
361083,0.543716676126328
361084,0.2084498509438847
361085,0.02185885833188315
361086,0.014498580372197825
361087,0.37888766429022086
361088,0.054220374256218874
361089,0.22212525892639332
361090,0.14800643577915779
361091,0.30069847013273115
361092,0.33063104987756736
361093,0.044509118883782076
361094,0.12486148820110621
361095,0.41493241953811144
361096,0.2565947132811097
361097,0.3235349719879582
361098,0.4629959844793192
361099,0.263656402044887
361100,0.2400486658301656
361101,0.44774130099097775
361102,0.16392484729884954
361103,0.03775313934573973
361104,0.1593328225615657
361105,0.2800830407313969
361106,0.4021060462420222
361107,0.01625124713846275
361108,0.3442725530566551
361109,0.04073411104045765
361110,0.05228902653299682
361111,0.38241028633983215
361112,0.5529209043843647
361113,0.20809098454702216
361114,0.0308588875221366
361115,0.07258647840021075
361116,0.19235490938295208
361117,0.5363614982829578
361118,0.3161475124066811
361119,0.43235814413321844
361120,0.6059459999872763
361121,0.4483685500049048
361122,0.3815140958013705
361123,0.28439455243697687
361124,0.12376309904128027
361125,0.11864406727530727
361126,0.22745726192874036
361127,0.6160265861056673
361128,0.13006515795045548
361129,0.29170326328160484
361130,0.32470752156683996
361131,0.14254664333374534
361132,0.5026771154633493
361133,0.5102138421490324
361134,0.019391102241389797
361135,0.5184549451283944
361136,0.5933329425580639
361137,0.29736459880851135
361138,0.0385956136100536
361139,0.08830205758589951
361140,0.2387871225457263
361141,0.20623028706116506
361142,0.05151103412444247
361143,0.23775744864782425
361144,0.34603863197502743
361145,0.09490950006820766
361146,0.3710786402294327
361147,0.5301146304658465
361148,0.1837429114410055
361149,0.34423876826302996
361150,0.20253338474362087
361151,0.13464442278597585
361152,0.42854500803599715
361153,0.1888197408298106
361154,0.12810097956500244
361155,0.13288174641517228
361156,0.0795984691391564
361157,0.08253645673369292
361158,0.1333851251676026
361159,0.4207765113909014
361160,0.12831052883234584
361161,0.1852660726168214
361162,0.4064938984645094
361163,0.3008496557808748
361164,0.30501768939239504
361165,0.23993721114903882
361166,0.023390140598847226
361167,0.37184976690679605
